"Total Arrestees by Weapon Type"
"Current date: 11/21/2011 3:19:08 PM (Central Standard Time)"
,"Measures","Number of Arrestees","Estimated Population","Arrestee Rate (per 1,000)",
,"Arrest Offense for A and B Arrests","Drug/Narcotic Violations","Drug/Narcotic Violations","Drug/Narcotic Violations",
"Jurisdiction","Arrest Date"
,"2006","287","31399","9.14"
,"2007","292","31517","9.26"
,"2008","310","31770","9.76"
,"2009","275","31876","8.63"
,"2010","366","32330","11.32"
"Hickman","2001","21","22703","0.92"
,"2002","23","23050","1.00"
,"2003","69","23066","2.99"
,"2004","30","23377","1.28"
,"2005","60","23365","2.57"
,"2006","113","23518","4.80"
,"2007","129","23784","5.42"
,"2008","121","23841","5.08"
,"2009","114","23805","4.79"
,"2010","152","24690","6.16"
"Houston","2001","6","8031","0.75"
,"2002","14","7985","1.75"
,"2003","15","8000","1.88"
,"2004","51","7879","6.47"
,"2005","24","7939","3.02"
,"2006","17","7936","2.14"
,"2007","66","8053","8.20"
,"2008","70","8137","8.60"
,"2009","35","8154","4.29"
,"2010","9","8426","1.07"
"Humphreys","2001","70","18038","3.88"
,"2002","89","17935","4.96"
,"2003","184","17902","10.28"
,"2004","267","17842","14.96"
,"2005","213","17904","11.90"
,"2006","306","18098","16.91"
,"2007","186","18258","10.19"
,"2008","100","18149","5.51"
,"2009","153","18274","8.37"
,"2010","151","18538","8.15"
"Lake","2001","25","7955","3.14"
,"2002","19","7882","2.41"
,"2003","45","7829","5.75"
,"2004","23","7616","3.02"
,"2005","34","7511","4.53"
,"2006","45","7454","6.04"
,"2007","20","7412","2.70"
,"2008","38","7323","5.19"
,"2009","27","7303","3.70"
,"2010","15","7832","1.92"
"Lauderdale","2001","127","27166","4.67"
,"2002","94","27075","3.47"
,"2003","63","26907","2.34"
,"2004","75","26637","2.82"
,"2005","92","26587","3.46"
,"2006","100","26582","3.76"
,"2007","125","26599","4.70"
,"2008","87","26692","3.26"
,"2009","110","26471","4.16"
,"2010","58","27815","2.09"
"Lawrence","2001","174","39993","4.35"
,"2002","495","40492","12.22"
,"2003","648","40464","16.01"
,"2004","429","40484","10.60"
,"2005","513","40641","12.62"
,"2006","387","40595","9.53"
,"2007","392","40884","9.59"
,"2008","396","40954","9.67"
,"2009","363","41314","8.79"
,"2010","323","41869","7.71"
